Order_ID,Order_Date,Customer_ID,Customer_Name,Province,City,Product,Category,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin,Payment_Method,Sales_Channel,Year,Month,Month_Name
ORD-107998,2025-01-08,CUST-1436,Customer 1436,Ontario,Ottawa,Standing Desk,Furniture,4,699.0,0.0,2796.0,1652.85,1143.15,0.4089,Credit Card,Retail Store,2025,2025-01,January
ORD-107135,2025-01-09,CUST-3836,Customer 3836,British Columbia,Victoria,Mechanical Keyboard,Accessories,1,129.0,0.0,129.0,94.73,34.27,0.2657,Debit,Retail Store,2025,2025-01,January
ORD-107995,2025-01-09,CUST-2162,Customer 2162,Alberta,Edmonton,Laptop Pro 14,Electronics,3,1299.0,0.0,3897.0,3183.19,713.81,0.1832,Debit,Online,2025,2025-01,January
ORD-107409,2025-01-09,CUST-2037,Customer 2037,Alberta,Red Deer,Office Chair,Furniture,2,429.0,0.05,815.1,589.75,225.35,0.2765,E-Transfer,Wholesale,2025,2025-01,January
ORD-105277,2025-01-09,CUST-1809,Customer 1809,Ontario,Toronto,Office Chair,Furniture,1,429.0,0.1,386.1,270.61,115.49,0.2991,Credit Card,Online,2025,2025-01,January
ORD-101364,2025-01-09,CUST-3068,Customer 3068,Alberta,Red Deer,Office Chair,Furniture,3,429.0,0.0,1287.0,826.92,460.08,0.3575,Debit,Online,2025,2025-01,January
ORD-108131,2025-01-09,CUST-3951,Customer 3951,British Columbia,Victoria,Notebook Pack,Office Supplies,5,24.0,0.05,114.0,92.42,21.58,0.1893,Debit,Online,2025,2025-01,January
ORD-104194,2025-01-09,CUST-1563,Customer 1563,Saskatchewan,Saskatoon,Webcam HD,Electronics,3,99.0,0.2,237.6,138.59,99.01,0.4167,Credit Card,Online,2025,2025-01,January
ORD-100197,2025-01-09,CUST-3044,Customer 3044,Alberta,Edmonton,Ink Cartridge,Office Supplies,4,79.0,0.15,268.6,214.41,54.19,0.2017,Debit,Wholesale,2025,2025-01,January
ORD-100432,2025-01-09,CUST-3770,Customer 3770,Alberta,Lethbridge,Wireless Mouse,Accessories,6,49.0,0.1,264.6,170.28,94.32,0.3565,Credit Card,Retail Store,2025,2025-01,January
ORD-106671,2025-01-09,CUST-2854,Customer 2854,Ontario,Hamilton,Wireless Headphones,Electronics,5,179.0,0.0,895.0,529.41,365.59,0.4085,E-Transfer,Online,2025,2025-01,January
ORD-106108,2025-01-09,CUST-1721,Customer 1721,Alberta,Edmonton,Desk Lamp,Furniture,3,89.0,0.0,267.0,156.19,110.81,0.415,E-Transfer,Online,2025,2025-01,January
ORD-104583,2025-01-09,CUST-3747,Customer 3747,British Columbia,Vancouver,Desk Lamp,Furniture,1,89.0,0.15,75.65,61.07,14.58,0.1927,E-Transfer,Retail Store,2025,2025-01,January
ORD-100739,2025-01-10,CUST-1881,Customer 1881,Alberta,Edmonton,Standing Desk,Furniture,1,699.0,0.0,699.0,561.81,137.19,0.1963,Debit,Wholesale,2025,2025-01,January
ORD-101461,2025-01-10,CUST-2102,Customer 2102,Ontario,Toronto,Laptop Pro 14,Electronics,2,1299.0,0.05,2468.1,1995.6,472.5,0.1914,Paypal,Wholesale,2025,2025-01,January
ORD-107641,2025-01-10,CUST-2459,Customer 2459,Ontario,Hamilton,Webcam HD,Electronics,4,99.0,0.05,376.2,251.6,124.6,0.3312,E-Transfer,Online,2025,2025-01,January
ORD-105911,2025-01-10,CUST-1771,Customer 1771,Manitoba,Brandon,USB-C Dock,Accessories,5,159.0,0.1,715.5,558.38,157.12,0.2196,Debit,Online,2025,2025-01,January
ORD-100527,2025-01-10,CUST-1135,Customer 1135,Ontario,Mississauga,Laptop Pro 14,Electronics,1,1299.0,0.0,1299.0,765.72,533.28,0.4105,Credit Card,Online,2025,2025-01,January
ORD-102681,2025-01-10,CUST-4117,Customer 4117,Ontario,Hamilton,Standing Desk,Furniture,1,699.0,0.0,699.0,544.61,154.39,0.2209,E-Transfer,Online,2025,2025-01,January
ORD-105070,2025-01-10,CUST-3378,Customer 3378,British Columbia,Surrey,Wireless Mouse,Accessories,6,49.0,0.0,294.0,175.76,118.24,0.4022,E-Transfer,Online,2025,2025-01,January
ORD-101634,2025-01-10,CUST-3803,Customer 3803,Ontario,Hamilton,Backpack,Accessories,4,79.0,0.0,316.0,213.66,102.34,0.3239,Credit Card,Retail Store,2025,2025-01,January
ORD-101997,2025-01-10,CUST-3492,Customer 3492,Ontario,Mississauga,Webcam HD,Electronics,2,99.0,0.0,198.0,115.46,82.54,0.4169,E-Transfer,Wholesale,2025,2025-01,January
ORD-103048,2025-01-10,CUST-1984,Customer 1984,Ontario,Toronto,Backpack,Accessories,1,79.0,0.0,79.0,49.87,29.13,0.3687,Debit,Online,2025,2025-01,January
ORD-107984,2025-01-10,CUST-3068,Customer 3068,British Columbia,Surrey,Backpack,Accessories,2,79.0,0.1,142.2,107.77,34.43,0.2421,Debit,Online,2025,2025-01,January
ORD-104752,2025-01-10,CUST-1326,Customer 1326,Alberta,Red Deer,Notebook Pack,Office Supplies,4,24.0,0.1,86.4,66.69,19.71,0.2281,Debit,Wholesale,2025,2025-01,January
ORD-106917,2025-01-10,CUST-2325,Customer 2325,Saskatchewan,Regina,Mechanical Keyboard,Accessories,1,129.0,0.0,129.0,75.01,53.99,0.4185,E-Transfer,Retail Store,2025,2025-01,January
ORD-105113,2025-01-10,CUST-1072,Customer 1072,Ontario,Toronto,Notebook Pack,Office Supplies,5,24.0,0.0,120.0,73.62,46.38,0.3865,Debit,Retail Store,2025,2025-01,January
ORD-101867,2025-01-10,CUST-1301,Customer 1301,Alberta,Calgary,Wireless Headphones,Electronics,4,179.0,0.15,608.6,480.16,128.44,0.211,Paypal,Wholesale,2025,2025-01,January
ORD-108637,2025-01-10,CUST-2169,Customer 2169,Saskatchewan,Saskatoon,Tablet 11,Electronics,2,499.0,0.0,998.0,707.09,290.91,0.2915,E-Transfer,Online,2025,2025-01,January
ORD-109788,2025-01-10,CUST-2060,Customer 2060,Ontario,Hamilton,Wireless Mouse,Accessories,1,49.0,0.0,49.0,27.62,21.38,0.4363,Credit Card,Retail Store,2025,2025-01,January
ORD-107386,2025-01-10,CUST-1223,Customer 1223,Manitoba,Winnipeg,Desk Lamp,Furniture,4,89.0,0.05,338.2,225.01,113.19,0.3347,E-Transfer,Online,2025,2025-01,January
ORD-103904,2025-01-10,CUST-2555,Customer 2555,British Columbia,Surrey,Wireless Mouse,Accessories,1,49.0,0.05,46.55,30.81,15.74,0.3381,Paypal,Retail Store,2025,2025-01,January
ORD-102940,2025-01-10,CUST-3423,Customer 3423,Saskatchewan,Saskatoon,Wireless Mouse,Accessories,1,49.0,0.0,49.0,32.68,16.32,0.3331,Debit,Online,2025,2025-01,January
ORD-109474,2025-01-11,CUST-3230,Customer 3230,Alberta,Red Deer,USB-C Dock,Accessories,2,159.0,0.0,318.0,247.44,70.56,0.2219,Credit Card,Online,2025,2025-01,January
ORD-105436,2025-01-11,CUST-2532,Customer 2532,Ontario,Toronto,Desk Lamp,Furniture,1,89.0,0.0,89.0,49.28,39.72,0.4463,Debit,Retail Store,2025,2025-01,January
ORD-106691,2025-01-11,CUST-1739,Customer 1739,Ontario,Toronto,Standing Desk,Furniture,2,699.0,0.0,1398.0,858.0,540.0,0.3863,Debit,Wholesale,2025,2025-01,January
ORD-107975,2025-01-11,CUST-2161,Customer 2161,Ontario,Toronto,Desk Lamp,Furniture,1,89.0,0.0,89.0,55.03,33.97,0.3817,Credit Card,Retail Store,2025,2025-01,January
ORD-106872,2025-01-11,CUST-1024,Customer 1024,Alberta,Lethbridge,Printer Paper,Office Supplies,1,39.0,0.0,39.0,30.29,8.71,0.2233,Paypal,Online,2025,2025-01,January
ORD-107489,2025-01-11,CUST-1057,Customer 1057,British Columbia,Kelowna,Laptop Pro 14,Electronics,4,1299.0,0.05,4936.2,3963.56,972.64,0.197,Credit Card,Retail Store,2025,2025-01,January
ORD-103365,2025-01-11,CUST-2983,Customer 2983,Alberta,Edmonton,Office Monitor 27,Electronics,2,349.0,0.0,698.0,510.69,187.31,0.2684,Debit,Online,2025,2025-01,January
ORD-101337,2025-01-11,CUST-1725,Customer 1725,Ontario,Mississauga,Webcam HD,Electronics,4,99.0,0.0,396.0,280.47,115.53,0.2917,Credit Card,Wholesale,2025,2025-01,January
ORD-107432,2025-01-11,CUST-1189,Customer 1189,Saskatchewan,Regina,Notebook Pack,Office Supplies,2,24.0,0.1,43.2,33.65,9.55,0.2211,E-Transfer,Online,2025,2025-01,January
ORD-100817,2025-01-11,CUST-1785,Customer 1785,British Columbia,Surrey,Notebook Pack,Office Supplies,4,24.0,0.0,96.0,68.67,27.33,0.2847,Credit Card,Wholesale,2025,2025-01,January
ORD-101139,2025-01-11,CUST-2160,Customer 2160,Alberta,Red Deer,Office Monitor 27,Electronics,1,349.0,0.1,314.1,246.04,68.06,0.2167,Paypal,Retail Store,2025,2025-01,January
ORD-101002,2025-01-11,CUST-4047,Customer 4047,Ontario,Hamilton,Laptop Pro 14,Electronics,1,1299.0,0.0,1299.0,775.87,523.13,0.4027,Paypal,Online,2025,2025-01,January
ORD-109724,2025-01-11,CUST-1117,Customer 1117,British Columbia,Unknown,Standing Desk,Furniture,3,699.0,0.0,2097.0,1681.31,415.69,0.1982,Credit Card,Online,2025,2025-01,January
ORD-108873,2025-01-11,CUST-3381,Customer 3381,Saskatchewan,Saskatoon,Printer Paper,Office Supplies,1,39.0,0.0,39.0,31.7,7.3,0.1872,Credit Card,Online,2025,2025-01,January
ORD-103697,2025-01-11,CUST-2393,Customer 2393,British Columbia,Victoria,Desk Lamp,Furniture,2,89.0,0.0,178.0,117.72,60.28,0.3387,Paypal,Online,2025,2025-01,January
ORD-107923,2025-01-12,CUST-2421,Customer 2421,Ontario,Toronto,Printer Paper,Office Supplies,4,39.0,0.1,140.4,112.94,27.46,0.1956,Debit,Online,2025,2025-01,January
ORD-108479,2025-01-12,CUST-1544,Customer 1544,Saskatchewan,Regina,Mechanical Keyboard,Accessories,4,129.0,0.0,516.0,316.68,199.32,0.3863,Credit Card,Online,2025,2025-01,January
ORD-105306,2025-01-12,CUST-3590,Customer 3590,Ontario,Mississauga,Wireless Headphones,Electronics,2,179.0,0.05,340.1,245.02,95.08,0.2796,Credit Card,Retail Store,2025,2025-01,January
ORD-106967,2025-01-12,CUST-4014,Customer 4014,Manitoba,Brandon,Notebook Pack,Office Supplies,2,24.0,0.1,43.2,32.1,11.1,0.2569,Debit,Online,2025,2025-01,January
ORD-104271,2025-01-12,CUST-3298,Customer 3298,Alberta,Red Deer,Tablet 11,Electronics,2,499.0,0.0,998.0,648.72,349.28,0.35,Credit Card,Online,2025,2025-01,January
ORD-107739,2025-01-12,CUST-2122,Customer 2122,British Columbia,Kelowna,Notebook Pack,Office Supplies,3,24.0,0.1,64.8,50.55,14.25,0.2199,Paypal,Online,2025,2025-01,January
ORD-101577,2025-01-12,CUST-3638,Customer 3638,Saskatchewan,Saskatoon,Backpack,Accessories,4,79.0,0.0,316.0,253.86,62.14,0.1966,Paypal,Online,2025,2025-01,January
ORD-101047,2025-01-12,CUST-2082,Customer 2082,Alberta,Red Deer,Office Chair,Furniture,1,429.0,0.0,429.0,306.99,122.01,0.2844,Debit,Retail Store,2025,2025-01,January
ORD-108918,2025-01-12,CUST-3680,Customer 3680,Manitoba,Brandon,Laptop Pro 14,Electronics,3,1299.0,0.15,3312.45,2612.87,699.58,0.2112,Credit Card,Retail Store,2025,2025-01,January
ORD-103127,2025-01-12,CUST-3333,Customer 3333,Manitoba,Winnipeg,Desk Lamp,Furniture,2,89.0,0.0,178.0,145.38,32.62,0.1833,Paypal,Online,2025,2025-01,January
ORD-104599,2025-01-12,CUST-3431,Customer 3431,Ontario,Toronto,Printer Paper,Office Supplies,5,39.0,0.0,195.0,126.5,68.5,0.3513,Paypal,Online,2025,2025-01,January
ORD-101745,2025-01-12,CUST-1390,Customer 1390,British Columbia,Vancouver,Webcam HD,Electronics,3,99.0,0.0,297.0,238.39,58.61,0.1973,Credit Card,Online,2025,2025-01,January
ORD-102806,2025-01-12,CUST-3402,Customer 3402,Ontario,Ottawa,Office Chair,Furniture,5,429.0,0.0,2145.0,1364.45,780.55,0.3639,Paypal,Online,2025,2025-01,January
ORD-100371,2025-01-12,CUST-1313,Customer 1313,Saskatchewan,Regina,Notebook Pack,Office Supplies,2,24.0,0.05,45.6,35.66,9.94,0.218,E-Transfer,Retail Store,2025,2025-01,January
ORD-100506,2025-01-12,CUST-2820,Customer 2820,British Columbia,Surrey,Backpack,Accessories,6,79.0,0.0,474.0,263.13,210.87,0.4449,Debit,Wholesale,2025,2025-01,January
ORD-101388,2025-01-12,CUST-1787,Customer 1787,Ontario,Ottawa,Mechanical Keyboard,Accessories,3,129.0,0.05,367.65,228.06,139.59,0.3797,Credit Card,Retail Store,2025,2025-01,January
ORD-109475,2025-01-12,CUST-4197,Customer 4197,Saskatchewan,Regina,Office Monitor 27,Electronics,3,349.0,0.0,1047.0,597.7,449.3,0.4291,E-Transfer,Online,2025,2025-01,January
ORD-102697,2025-01-12,CUST-2677,Customer 2677,Ontario,Hamilton,Printer Paper,Office Supplies,5,39.0,0.05,185.25,122.89,62.36,0.3366,Paypal,Online,2025,2025-01,January
ORD-108662,2025-01-12,CUST-1915,Customer 1915,Ontario,Hamilton,Wireless Mouse,Accessories,2,49.0,0.15,83.3,49.93,33.37,0.4006,E-Transfer,Retail Store,2025,2025-01,January
ORD-101705,2025-01-12,CUST-2021,Customer 2021,Saskatchewan,Regina,Notebook Pack,Office Supplies,2,24.0,0.05,45.6,31.49,14.11,0.3094,Debit,Online,2025,2025-01,January
ORD-104245,2025-01-12,CUST-3857,Customer 3857,Saskatchewan,Regina,Mechanical Keyboard,Accessories,3,129.0,0.0,387.0,304.69,82.31,0.2127,Paypal,Retail Store,2025,2025-01,January
ORD-106096,2025-01-12,CUST-2256,Customer 2256,British Columbia,Vancouver,Office Monitor 27,Electronics,5,349.0,0.05,1657.75,1019.35,638.4,0.3851,E-Transfer,Wholesale,2025,2025-01,January
ORD-106523,2025-01-12,CUST-1197,Customer 1197,Alberta,Calgary,Office Monitor 27,Electronics,2,349.0,0.1,628.2,357.86,270.34,0.4303,Paypal,Wholesale,2025,2025-01,January
ORD-102008,2025-01-12,CUST-1524,Customer 1524,Ontario,Hamilton,Office Monitor 27,Electronics,1,349.0,0.15,296.65,184.57,112.08,0.3778,Debit,Online,2025,2025-01,January
ORD-104149,2025-01-12,CUST-1270,Customer 1270,Saskatchewan,Regina,Laptop Pro 14,Electronics,4,1299.0,0.1,4676.4,3383.42,1292.98,0.2765,E-Transfer,Online,2025,2025-01,January
ORD-106688,2025-01-12,CUST-3829,Customer 3829,British Columbia,Vancouver,Standing Desk,Furniture,1,699.0,0.1,629.1,447.04,182.06,0.2894,Credit Card,Online,2025,2025-01,January
ORD-101781,2025-01-12,CUST-1085,Customer 1085,British Columbia,Victoria,Office Chair,Furniture,2,429.0,0.1,772.2,496.72,275.48,0.3567,E-Transfer,Retail Store,2025,2025-01,January
ORD-106874,2025-01-12,CUST-1092,Customer 1092,Ontario,Ottawa,Wireless Mouse,Accessories,2,49.0,0.0,98.0,77.45,20.55,0.2097,Debit,Wholesale,2025,2025-01,January
ORD-108495,2025-01-12,CUST-3760,Customer 3760,Alberta,Lethbridge,Standing Desk,Furniture,2,699.0,0.1,1258.2,883.77,374.43,0.2976,E-Transfer,Online,2025,2025-01,January
ORD-101492,2025-01-12,CUST-1569,Customer 1569,Alberta,Lethbridge,Webcam HD,Electronics,4,99.0,0.0,396.0,240.23,155.77,0.3934,Debit,Retail Store,2025,2025-01,January
ORD-107630,2025-01-13,CUST-3294,Customer 3294,Ontario,Mississauga,Desk Lamp,Furniture,3,89.0,0.05,253.65,141.25,112.4,0.4431,Credit Card,Wholesale,2025,2025-01,January
ORD-107575,2025-01-13,CUST-4080,Customer 4080,Alberta,Lethbridge,Office Monitor 27,Electronics,2,349.0,0.15,593.3,457.48,135.82,0.2289,Credit Card,Online,2025,2025-01,January
ORD-103628,2025-01-13,CUST-3569,Customer 3569,Saskatchewan,Regina,Ink Cartridge,Office Supplies,6,79.0,0.05,450.3,254.33,195.97,0.4352,Debit,Retail Store,2025,2025-01,January
ORD-103684,2025-01-13,CUST-1879,Customer 1879,British Columbia,Vancouver,Wireless Mouse,Accessories,5,49.0,0.0,245.0,177.64,67.36,0.2749,E-Transfer,Wholesale,2025,2025-01,January
ORD-102726,2025-01-13,CUST-2754,Customer 2754,Manitoba,Brandon,Standing Desk,Furniture,5,699.0,0.0,3495.0,2135.19,1359.81,0.3891,Paypal,Online,2025,2025-01,January
ORD-101837,2025-01-13,CUST-3177,Customer 3177,British Columbia,Victoria,Backpack,Accessories,2,79.0,0.0,158.0,86.92,71.08,0.4499,Paypal,Wholesale,2025,2025-01,January
ORD-107410,2025-01-13,CUST-3171,Customer 3171,Ontario,Hamilton,Standing Desk,Furniture,2,699.0,0.0,1398.0,1085.69,312.31,0.2234,Credit Card,Retail Store,2025,2025-01,January
ORD-109338,2025-01-13,CUST-2496,Customer 2496,Alberta,Calgary,Standing Desk,Furniture,1,699.0,0.0,699.0,497.72,201.28,0.288,Debit,Wholesale,2025,2025-01,January
ORD-109109,2025-01-13,CUST-1774,Customer 1774,Alberta,Lethbridge,USB-C Dock,Accessories,1,159.0,0.05,151.05,114.97,36.08,0.2389,Paypal,Retail Store,2025,2025-01,January
ORD-106346,2025-01-13,CUST-3284,Customer 3284,Alberta,Lethbridge,Laptop Pro 14,Electronics,1,1299.0,0.1,1169.1,758.64,410.46,0.3511,Debit,Retail Store,2025,2025-01,January
ORD-109402,2025-01-13,CUST-2475,Customer 2475,Ontario,Toronto,USB-C Dock,Accessories,2,159.0,0.0,318.0,199.84,118.16,0.3716,Paypal,Online,2025,2025-01,January
ORD-105405,2025-01-13,CUST-3493,Customer 3493,Manitoba,Winnipeg,Standing Desk,Furniture,6,699.0,0.15,3564.9,2639.49,925.41,0.2596,E-Transfer,Retail Store,2025,2025-01,January
ORD-104986,2025-01-13,CUST-3805,Customer 3805,British Columbia,Kelowna,Desk Lamp,Furniture,2,89.0,0.1,160.2,122.47,37.73,0.2355,Debit,Wholesale,2025,2025-01,January
ORD-102656,2025-01-13,CUST-3486,Customer 3486,Ontario,Hamilton,Tablet 11,Electronics,1,499.0,0.1,449.1,335.94,113.16,0.252,E-Transfer,Online,2025,2025-01,January
ORD-109740,2025-01-13,CUST-1326,Customer 1326,Alberta,Calgary,Desk Lamp,Furniture,1,89.0,0.1,80.1,44.65,35.45,0.4426,Credit Card,Retail Store,2025,2025-01,January
ORD-109951,2025-01-13,CUST-3579,Customer 3579,Alberta,Lethbridge,USB-C Dock,Accessories,5,159.0,0.0,795.0,562.88,232.12,0.292,Credit Card,Online,2025,2025-01,January
ORD-103809,2025-01-13,CUST-1671,Customer 1671,Alberta,Edmonton,Mechanical Keyboard,Accessories,6,129.0,0.0,774.0,460.04,313.96,0.4056,Credit Card,Online,2025,2025-01,January
ORD-104808,2025-01-13,CUST-1819,Customer 1819,Ontario,Mississauga,Printer Paper,Office Supplies,2,39.0,0.15,66.3,51.12,15.18,0.229,Paypal,Online,2025,2025-01,January
ORD-104013,2025-01-13,CUST-1517,Customer 1517,British Columbia,Surrey,Desk Lamp,Furniture,3,89.0,0.0,267.0,147.73,119.27,0.4467,E-Transfer,Online,2025,2025-01,January
ORD-109212,2025-01-13,CUST-3847,Customer 3847,Ontario,Toronto,Printer Paper,Office Supplies,1,39.0,0.15,33.15,24.53,8.62,0.26,Debit,Online,2025,2025-01,January
ORD-109204,2025-01-13,CUST-1449,Customer 1449,Alberta,Lethbridge,Standing Desk,Furniture,5,699.0,0.1,3145.5,2478.47,667.03,0.2121,E-Transfer,Wholesale,2025,2025-01,January
ORD-105133,2025-01-13,CUST-2043,Customer 2043,Ontario,Hamilton,Printer Paper,Office Supplies,2,39.0,0.15,66.3,52.86,13.44,0.2027,Credit Card,Online,2025,2025-01,January
ORD-105802,2025-01-13,CUST-2507,Customer 2507,Saskatchewan,Regina,Laptop Pro 14,Electronics,1,1299.0,0.05,1234.05,988.77,245.28,0.1988,Credit Card,Online,2025,2025-01,January
ORD-102597,2025-01-13,CUST-4078,Customer 4078,Ontario,Hamilton,Printer Paper,Office Supplies,2,39.0,0.1,70.2,45.0,25.2,0.359,Debit,Online,2025,2025-01,January
ORD-102744,2025-01-13,CUST-2351,Customer 2351,Ontario,Mississauga,Backpack,Accessories,6,79.0,0.05,450.3,292.72,157.58,0.3499,Debit,Online,2025,2025-01,January
ORD-102003,2025-01-13,CUST-3805,Customer 3805,Ontario,Hamilton,USB-C Dock,Accessories,5,159.0,0.1,715.5,475.93,239.57,0.3348,Debit,Wholesale,2025,2025-01,January
ORD-100742,2025-01-13,CUST-4004,Customer 4004,Saskatchewan,Saskatoon,Office Chair,Furniture,2,429.0,0.05,815.1,460.0,355.1,0.4357,Debit,Wholesale,2025,2025-01,January
ORD-101443,2025-01-14,CUST-3796,Customer 3796,Alberta,Red Deer,Ink Cartridge,Office Supplies,6,79.0,0.0,474.0,319.65,154.35,0.3256,Debit,Online,2025,2025-01,January
ORD-109008,2025-01-14,CUST-3152,Customer 3152,Ontario,Ottawa,Laptop Pro 14,Electronics,1,1299.0,0.0,1299.0,864.09,434.91,0.3348,E-Transfer,Online,2025,2025-01,January
ORD-107440,2025-01-14,CUST-3599,Customer 3599,Ontario,Ottawa,Ink Cartridge,Office Supplies,4,79.0,0.05,300.2,243.31,56.89,0.1895,Paypal,Retail Store,2025,2025-01,January
ORD-107143,2025-01-14,CUST-2119,Customer 2119,Saskatchewan,Regina,Wireless Mouse,Accessories,4,49.0,0.1,176.4,143.05,33.35,0.1891,Credit Card,Online,2025,2025-01,January
ORD-104648,2025-01-14,CUST-2223,Customer 2223,Ontario,Hamilton,Ink Cartridge,Office Supplies,6,79.0,0.0,474.0,300.79,173.21,0.3654,Debit,Online,2025,2025-01,January
ORD-108850,2025-01-14,CUST-3345,Customer 3345,Ontario,Mississauga,USB-C Dock,Accessories,4,159.0,0.0,636.0,487.48,148.52,0.2335,Credit Card,Wholesale,2025,2025-01,January
ORD-107454,2025-01-14,CUST-1380,Customer 1380,Alberta,Calgary,Ink Cartridge,Office Supplies,1,79.0,0.1,71.1,39.52,31.58,0.4442,Paypal,Online,2025,2025-01,January
ORD-103593,2025-01-14,CUST-2442,Customer 2442,Ontario,Ottawa,Laptop Pro 14,Electronics,2,1299.0,0.1,2338.2,1750.33,587.87,0.2514,Debit,Retail Store,2025,2025-01,January
ORD-102685,2025-01-14,CUST-1658,Customer 1658,Ontario,Ottawa,Mechanical Keyboard,Accessories,2,129.0,0.2,206.4,163.13,43.27,0.2096,E-Transfer,Online,2025,2025-01,January
ORD-109284,2025-01-14,CUST-2599,Customer 2599,Manitoba,Brandon,Printer Paper,Office Supplies,3,39.0,0.1,105.3,64.55,40.75,0.387,Credit Card,Online,2025,2025-01,January
ORD-102010,2025-01-14,CUST-1072,Customer 1072,Saskatchewan,Regina,Desk Lamp,Furniture,1,89.0,0.05,84.55,54.61,29.94,0.3541,Credit Card,Online,2025,2025-01,January
ORD-105969,2025-01-14,CUST-1349,Customer 1349,British Columbia,Vancouver,Wireless Mouse,Accessories,1,49.0,0.05,46.55,28.89,17.66,0.3794,Credit Card,Online,2025,2025-01,January
ORD-105661,2025-01-14,CUST-2406,Customer 2406,Saskatchewan,Saskatoon,USB-C Dock,Accessories,2,159.0,0.1,286.2,159.01,127.19,0.4444,E-Transfer,Retail Store,2025,2025-01,January
ORD-100041,2025-01-14,CUST-2944,Customer 2944,Ontario,Mississauga,Office Chair,Furniture,6,429.0,0.1,2316.6,1578.9,737.7,0.3184,Credit Card,Wholesale,2025,2025-01,January
ORD-101387,2025-01-14,CUST-3034,Customer 3034,Ontario,Ottawa,USB-C Dock,Accessories,1,159.0,0.0,159.0,98.24,60.76,0.3821,Credit Card,Retail Store,2025,2025-01,January
ORD-105290,2025-01-14,CUST-3230,Customer 3230,Manitoba,Winnipeg,Backpack,Accessories,1,79.0,0.0,79.0,49.44,29.56,0.3742,E-Transfer,Online,2025,2025-01,January
ORD-104927,2025-01-14,CUST-2447,Customer 2447,Ontario,Ottawa,Desk Lamp,Furniture,5,89.0,0.0,445.0,357.89,87.11,0.1958,Debit,Online,2025,2025-01,January
ORD-105170,2025-01-14,CUST-3844,Customer 3844,Alberta,Red Deer,Mechanical Keyboard,Accessories,3,129.0,0.1,348.3,193.02,155.28,0.4458,Paypal,Online,2025,2025-01,January
ORD-108101,2025-01-15,CUST-3623,Customer 3623,British Columbia,Surrey,Desk Lamp,Furniture,3,89.0,0.15,226.95,137.64,89.31,0.3935,Paypal,Online,2025,2025-01,January
ORD-109044,2025-01-15,CUST-1559,Customer 1559,British Columbia,Surrey,Webcam HD,Electronics,6,99.0,0.0,594.0,440.55,153.45,0.2583,E-Transfer,Retail Store,2025,2025-01,January
ORD-108929,2025-01-15,CUST-3959,Customer 3959,Ontario,Mississauga,Mechanical Keyboard,Accessories,2,129.0,0.15,219.3,127.56,91.74,0.4183,E-Transfer,Online,2025,2025-01,January
ORD-106501,2025-01-15,CUST-1034,Customer 1034,Manitoba,Winnipeg,Desk Lamp,Furniture,5,89.0,0.0,445.0,257.25,187.75,0.4219,Debit,Online,2025,2025-01,January
ORD-107491,2025-01-15,CUST-1028,Customer 1028,Manitoba,Winnipeg,Backpack,Accessories,6,79.0,0.0,474.0,367.48,106.52,0.2247,Debit,Online,2025,2025-01,January
ORD-109764,2025-01-15,CUST-1776,Customer 1776,Saskatchewan,Regina,Desk Lamp,Furniture,3,89.0,0.0,267.0,214.85,52.15,0.1953,E-Transfer,Online,2025,2025-01,January
